set_id,set_name,card_id,local_id,name,types,hp,stage,rarity,artist,image
base3,Fossil,base3-61,61,Recycle,,,,,,https://assets.tcgdex.net/en/base/base3/61
base3,Fossil,base3-62,62,Mysterious Fossil,,,,,,https://assets.tcgdex.net/en/base/base3/62
base4,Base Set 2,base4-1,1,Alakazam,,,,,,https://assets.tcgdex.net/en/base/base4/1
base4,Base Set 2,base4-2,2,Blastoise,,,,,,https://assets.tcgdex.net/en/base/base4/2
base4,Base Set 2,base4-3,3,Chansey,,,,,,https://assets.tcgdex.net/en/base/base4/3
base4,Base Set 2,base4-4,4,Charizard,,,,,,https://assets.tcgdex.net/en/base/base4/4
base4,Base Set 2,base4-5,5,Clefable,,,,,,https://assets.tcgdex.net/en/base/base4/5
base4,Base Set 2,base4-6,6,Clefairy,,,,,,https://assets.tcgdex.net/en/base/base4/6
base4,Base Set 2,base4-7,7,Gyarados,,,,,,https://assets.tcgdex.net/en/base/base4/7
base4,Base Set 2,base4-8,8,Hitmonchan,,,,,,https://assets.tcgdex.net/en/base/base4/8
base4,Base Set 2,base4-9,9,Magneton,,,,,,https://assets.tcgdex.net/en/base/base4/9
base4,Base Set 2,base4-10,10,Mewtwo,,,,,,https://assets.tcgdex.net/en/base/base4/10
base4,Base Set 2,base4-11,11,Nidoking,,,,,,https://assets.tcgdex.net/en/base/base4/11
base4,Base Set 2,base4-12,12,Nidoqueen,,,,,,https://assets.tcgdex.net/en/base/base4/12
base4,Base Set 2,base4-13,13,Ninetales,,,,,,https://assets.tcgdex.net/en/base/base4/13
base4,Base Set 2,base4-14,14,Pidgeot,,,,,,https://assets.tcgdex.net/en/base/base4/14
base4,Base Set 2,base4-15,15,Poliwrath,,,,,,https://assets.tcgdex.net/en/base/base4/15
base4,Base Set 2,base4-16,16,Raichu,,,,,,https://assets.tcgdex.net/en/base/base4/16
base4,Base Set 2,base4-17,17,Scyther,,,,,,https://assets.tcgdex.net/en/base/base4/17
base4,Base Set 2,base4-18,18,Venusaur,,,,,,https://assets.tcgdex.net/en/base/base4/18
base4,Base Set 2,base4-19,19,Wigglytuff,,,,,,https://assets.tcgdex.net/en/base/base4/19
base4,Base Set 2,base4-20,20,Zapdos,,,,,,https://assets.tcgdex.net/en/base/base4/20
base4,Base Set 2,base4-21,21,Beedrill,,,,,,https://assets.tcgdex.net/en/base/base4/21
base4,Base Set 2,base4-22,22,Dragonair,,,,,,https://assets.tcgdex.net/en/base/base4/22
base4,Base Set 2,base4-23,23,Dugtrio,,,,,,https://assets.tcgdex.net/en/base/base4/23
base4,Base Set 2,base4-24,24,Electabuzz,,,,,,https://assets.tcgdex.net/en/base/base4/24
base4,Base Set 2,base4-25,25,Electrode,,,,,,https://assets.tcgdex.net/en/base/base4/25
base4,Base Set 2,base4-26,26,Kangaskhan,,,,,,https://assets.tcgdex.net/en/base/base4/26
base4,Base Set 2,base4-27,27,Mr. Mime,,,,,,https://assets.tcgdex.net/en/base/base4/27
base4,Base Set 2,base4-28,28,Pidgeotto,,,,,,https://assets.tcgdex.net/en/base/base4/28
base4,Base Set 2,base4-29,29,Pinsir,,,,,,https://assets.tcgdex.net/en/base/base4/29
base4,Base Set 2,base4-30,30,Snorlax,,,,,,https://assets.tcgdex.net/en/base/base4/30
base4,Base Set 2,base4-31,31,Venomoth,,,,,,https://assets.tcgdex.net/en/base/base4/31
base4,Base Set 2,base4-32,32,Victreebel,,,,,,https://assets.tcgdex.net/en/base/base4/32
base4,Base Set 2,base4-33,33,Arcanine,,,,,,https://assets.tcgdex.net/en/base/base4/33
base4,Base Set 2,base4-34,34,Butterfree,,,,,,https://assets.tcgdex.net/en/base/base4/34
base4,Base Set 2,base4-35,35,Charmeleon,,,,,,https://assets.tcgdex.net/en/base/base4/35
base4,Base Set 2,base4-36,36,Dewgong,,,,,,https://assets.tcgdex.net/en/base/base4/36
base4,Base Set 2,base4-37,37,Dodrio,,,,,,https://assets.tcgdex.net/en/base/base4/37
base4,Base Set 2,base4-38,38,Dratini,,,,,,https://assets.tcgdex.net/en/base/base4/38
base4,Base Set 2,base4-39,39,Exeggutor,,,,,,https://assets.tcgdex.net/en/base/base4/39
base4,Base Set 2,base4-40,40,Farfetch'd,,,,,,https://assets.tcgdex.net/en/base/base4/40
base4,Base Set 2,base4-41,41,Fearow,,,,,,https://assets.tcgdex.net/en/base/base4/41
base4,Base Set 2,base4-42,42,Growlithe,,,,,,https://assets.tcgdex.net/en/base/base4/42
base4,Base Set 2,base4-43,43,Haunter,,,,,,https://assets.tcgdex.net/en/base/base4/43
base4,Base Set 2,base4-44,44,Ivysaur,,,,,,https://assets.tcgdex.net/en/base/base4/44
base4,Base Set 2,base4-45,45,Jynx,,,,,,https://assets.tcgdex.net/en/base/base4/45
base4,Base Set 2,base4-46,46,Kadabra,,,,,,https://assets.tcgdex.net/en/base/base4/46
base4,Base Set 2,base4-47,47,Kakuna,,,,,,https://assets.tcgdex.net/en/base/base4/47
base4,Base Set 2,base4-48,48,Lickitung,,,,,,https://assets.tcgdex.net/en/base/base4/48
base4,Base Set 2,base4-49,49,Machoke,,,,,,https://assets.tcgdex.net/en/base/base4/49
base4,Base Set 2,base4-50,50,Magikarp,,,,,,https://assets.tcgdex.net/en/base/base4/50
base4,Base Set 2,base4-51,51,Magmar,,,,,,https://assets.tcgdex.net/en/base/base4/51
base4,Base Set 2,base4-52,52,Marowak,,,,,,https://assets.tcgdex.net/en/base/base4/52
base4,Base Set 2,base4-53,53,Nidorina,,,,,,https://assets.tcgdex.net/en/base/base4/53
base4,Base Set 2,base4-54,54,Nidorino,,,,,,https://assets.tcgdex.net/en/base/base4/54
base4,Base Set 2,base4-55,55,Parasect,,,,,,https://assets.tcgdex.net/en/base/base4/55
base4,Base Set 2,base4-56,56,Persian,,,,,,https://assets.tcgdex.net/en/base/base4/56
base4,Base Set 2,base4-57,57,Poliwhirl,,,,,,https://assets.tcgdex.net/en/base/base4/57
base4,Base Set 2,base4-58,58,Raticate,,,,,,https://assets.tcgdex.net/en/base/base4/58
base4,Base Set 2,base4-59,59,Rhydon,,,,,,https://assets.tcgdex.net/en/base/base4/59
base4,Base Set 2,base4-60,60,Seaking,,,,,,https://assets.tcgdex.net/en/base/base4/60
base4,Base Set 2,base4-61,61,Seel,,,,,,https://assets.tcgdex.net/en/base/base4/61
base4,Base Set 2,base4-62,62,Tauros,,,,,,https://assets.tcgdex.net/en/base/base4/62
base4,Base Set 2,base4-63,63,Wartortle,,,,,,https://assets.tcgdex.net/en/base/base4/63
base4,Base Set 2,base4-64,64,Weepinbell,,,,,,https://assets.tcgdex.net/en/base/base4/64
base4,Base Set 2,base4-65,65,Abra,,,,,,https://assets.tcgdex.net/en/base/base4/65
base4,Base Set 2,base4-66,66,Bellsprout,,,,,,https://assets.tcgdex.net/en/base/base4/66
base4,Base Set 2,base4-67,67,Bulbasaur,,,,,,https://assets.tcgdex.net/en/base/base4/67
base4,Base Set 2,base4-68,68,Caterpie,,,,,,https://assets.tcgdex.net/en/base/base4/68
base4,Base Set 2,base4-69,69,Charmander,,,,,,https://assets.tcgdex.net/en/base/base4/69
base4,Base Set 2,base4-70,70,Cubone,,,,,,https://assets.tcgdex.net/en/base/base4/70
base4,Base Set 2,base4-71,71,Diglett,,,,,,https://assets.tcgdex.net/en/base/base4/71
base4,Base Set 2,base4-72,72,Doduo,,,,,,https://assets.tcgdex.net/en/base/base4/72
base4,Base Set 2,base4-73,73,Drowzee,,,,,,https://assets.tcgdex.net/en/base/base4/73
base4,Base Set 2,base4-74,74,Exeggcute,,,,,,https://assets.tcgdex.net/en/base/base4/74
base4,Base Set 2,base4-75,75,Gastly,,,,,,https://assets.tcgdex.net/en/base/base4/75
base4,Base Set 2,base4-76,76,Goldeen,,,,,,https://assets.tcgdex.net/en/base/base4/76
base4,Base Set 2,base4-77,77,Jigglypuff,,,,,,https://assets.tcgdex.net/en/base/base4/77
base4,Base Set 2,base4-78,78,Machop,,,,,,https://assets.tcgdex.net/en/base/base4/78
base4,Base Set 2,base4-79,79,Magnemite,,,,,,https://assets.tcgdex.net/en/base/base4/79
base4,Base Set 2,base4-80,80,Meowth,,,,,,https://assets.tcgdex.net/en/base/base4/80
base4,Base Set 2,base4-81,81,Metapod,,,,,,https://assets.tcgdex.net/en/base/base4/81
base4,Base Set 2,base4-82,82,Nidoran♀,,,,,,https://assets.tcgdex.net/en/base/base4/82
base4,Base Set 2,base4-83,83,Nidoran♂,,,,,,https://assets.tcgdex.net/en/base/base4/83
base4,Base Set 2,base4-84,84,Onix,,,,,,https://assets.tcgdex.net/en/base/base4/84
base4,Base Set 2,base4-85,85,Paras,,,,,,https://assets.tcgdex.net/en/base/base4/85
base4,Base Set 2,base4-86,86,Pidgey,,,,,,https://assets.tcgdex.net/en/base/base4/86
base4,Base Set 2,base4-87,87,Pikachu,,,,,,https://assets.tcgdex.net/en/base/base4/87
base4,Base Set 2,base4-88,88,Poliwag,,,,,,https://assets.tcgdex.net/en/base/base4/88
base4,Base Set 2,base4-89,89,Rattata,,,,,,https://assets.tcgdex.net/en/base/base4/89
base4,Base Set 2,base4-90,90,Rhyhorn,,,,,,https://assets.tcgdex.net/en/base/base4/90
base4,Base Set 2,base4-91,91,Sandshrew,,,,,,https://assets.tcgdex.net/en/base/base4/91
base4,Base Set 2,base4-92,92,Spearow,,,,,,https://assets.tcgdex.net/en/base/base4/92
base4,Base Set 2,base4-93,93,Squirtle,,,,,,https://assets.tcgdex.net/en/base/base4/93
base4,Base Set 2,base4-94,94,Starmie,,,,,,https://assets.tcgdex.net/en/base/base4/94
base4,Base Set 2,base4-95,95,Staryu,,,,,,https://assets.tcgdex.net/en/base/base4/95
base4,Base Set 2,base4-96,96,Tangela,,,,,,https://assets.tcgdex.net/en/base/base4/96
base4,Base Set 2,base4-97,97,Venonat,,,,,,https://assets.tcgdex.net/en/base/base4/97
base4,Base Set 2,base4-98,98,Voltorb,,,,,,https://assets.tcgdex.net/en/base/base4/98
base4,Base Set 2,base4-99,99,Vulpix,,,,,,https://assets.tcgdex.net/en/base/base4/99
base4,Base Set 2,base4-100,100,Weedle,,,,,,https://assets.tcgdex.net/en/base/base4/100
base4,Base Set 2,base4-101,101,Computer Search,,,,,,https://assets.tcgdex.net/en/base/base4/101
base4,Base Set 2,base4-102,102,Impostor Professor Oak,,,,,,https://assets.tcgdex.net/en/base/base4/102
base4,Base Set 2,base4-103,103,Item Finder,,,,,,https://assets.tcgdex.net/en/base/base4/103
base4,Base Set 2,base4-104,104,Lass,,,,,,https://assets.tcgdex.net/en/base/base4/104
base4,Base Set 2,base4-105,105,Pokémon Breeder,,,,,,https://assets.tcgdex.net/en/base/base4/105
base4,Base Set 2,base4-106,106,Pokémon Trader,,,,,,https://assets.tcgdex.net/en/base/base4/106
base4,Base Set 2,base4-107,107,Scoop Up,,,,,,https://assets.tcgdex.net/en/base/base4/107
base4,Base Set 2,base4-108,108,Super Energy Removal,,,,,,https://assets.tcgdex.net/en/base/base4/108
base4,Base Set 2,base4-109,109,Defender,,,,,,https://assets.tcgdex.net/en/base/base4/109
base4,Base Set 2,base4-110,110,Energy Retrieval,,,,,,https://assets.tcgdex.net/en/base/base4/110
base4,Base Set 2,base4-111,111,Full Heal,,,,,,https://assets.tcgdex.net/en/base/base4/111
base4,Base Set 2,base4-112,112,Maintenance,,,,,,https://assets.tcgdex.net/en/base/base4/112
base4,Base Set 2,base4-113,113,PlusPower,,,,,,https://assets.tcgdex.net/en/base/base4/113
base4,Base Set 2,base4-114,114,Pokémon Center,,,,,,https://assets.tcgdex.net/en/base/base4/114
base4,Base Set 2,base4-115,115,Pokédex,,,,,,https://assets.tcgdex.net/en/base/base4/115
base4,Base Set 2,base4-116,116,Professor Oak,,,,,,https://assets.tcgdex.net/en/base/base4/116
base4,Base Set 2,base4-117,117,Super Potion,,,,,,https://assets.tcgdex.net/en/base/base4/117
base4,Base Set 2,base4-118,118,Bill,,,,,,https://assets.tcgdex.net/en/base/base4/118
base4,Base Set 2,base4-119,119,Energy Removal,,,,,,https://assets.tcgdex.net/en/base/base4/119
base4,Base Set 2,base4-120,120,Gust of Wind,,,,,,https://assets.tcgdex.net/en/base/base4/120
base4,Base Set 2,base4-121,121,Poké Ball,,,,,,https://assets.tcgdex.net/en/base/base4/121
base4,Base Set 2,base4-122,122,Potion,,,,,,https://assets.tcgdex.net/en/base/base4/122
base4,Base Set 2,base4-123,123,Switch,,,,,,https://assets.tcgdex.net/en/base/base4/123
base4,Base Set 2,base4-124,124,Double Colorless Energy,,,,,,https://assets.tcgdex.net/en/base/base4/124
base4,Base Set 2,base4-125,125,Fighting Energy,,,,,,https://assets.tcgdex.net/en/base/base4/125
base4,Base Set 2,base4-126,126,Fire Energy,,,,,,https://assets.tcgdex.net/en/base/base4/126
base4,Base Set 2,base4-127,127,Grass Energy,,,,,,https://assets.tcgdex.net/en/base/base4/127
base4,Base Set 2,base4-128,128,Lightning Energy,,,,,,https://assets.tcgdex.net/en/base/base4/128
base4,Base Set 2,base4-129,129,Psychic Energy,,,,,,https://assets.tcgdex.net/en/base/base4/129
base4,Base Set 2,base4-130,130,Water Energy,,,,,,https://assets.tcgdex.net/en/base/base4/130
base5,Team Rocket,base5-1,1,Dark Alakazam,,,,,,https://assets.tcgdex.net/en/base/base5/1
base5,Team Rocket,base5-2,2,Dark Arbok,,,,,,https://assets.tcgdex.net/en/base/base5/2
base5,Team Rocket,base5-3,3,Dark Blastoise,,,,,,https://assets.tcgdex.net/en/base/base5/3
base5,Team Rocket,base5-4,4,Dark Charizard,,,,,,https://assets.tcgdex.net/en/base/base5/4
base5,Team Rocket,base5-5,5,Dark Dragonite,,,,,,https://assets.tcgdex.net/en/base/base5/5
base5,Team Rocket,base5-6,6,Dark Dugtrio,,,,,,https://assets.tcgdex.net/en/base/base5/6
base5,Team Rocket,base5-7,7,Dark Golbat,,,,,,https://assets.tcgdex.net/en/base/base5/7
base5,Team Rocket,base5-8,8,Dark Gyarados,,,,,,https://assets.tcgdex.net/en/base/base5/8
base5,Team Rocket,base5-9,9,Dark Hypno,,,,,,https://assets.tcgdex.net/en/base/base5/9
base5,Team Rocket,base5-10,10,Dark Machamp,,,,,,https://assets.tcgdex.net/en/base/base5/10
base5,Team Rocket,base5-11,11,Dark Magneton,,,,,,https://assets.tcgdex.net/en/base/base5/11
base5,Team Rocket,base5-12,12,Dark Slowbro,,,,,,https://assets.tcgdex.net/en/base/base5/12
base5,Team Rocket,base5-13,13,Dark Vileplume,,,,,,https://assets.tcgdex.net/en/base/base5/13
base5,Team Rocket,base5-14,14,Dark Weezing,,,,,,https://assets.tcgdex.net/en/base/base5/14
base5,Team Rocket,base5-15,15,Here Comes Team Rocket!,,,,,,https://assets.tcgdex.net/en/base/base5/15
base5,Team Rocket,base5-16,16,Rocket's Sneak Attack,,,,,,https://assets.tcgdex.net/en/base/base5/16
base5,Team Rocket,base5-17,17,Rainbow Energy,,,,,,https://assets.tcgdex.net/en/base/base5/17
base5,Team Rocket,base5-18,18,Dark Alakazam,,,,,,https://assets.tcgdex.net/en/base/base5/18
base5,Team Rocket,base5-19,19,Dark Arbok,,,,,,https://assets.tcgdex.net/en/base/base5/19
base5,Team Rocket,base5-20,20,Dark Blastoise,,,,,,https://assets.tcgdex.net/en/base/base5/20
base5,Team Rocket,base5-21,21,Dark Charizard,,,,,,https://assets.tcgdex.net/en/base/base5/21
base5,Team Rocket,base5-22,22,Dark Dragonite,,,,,,https://assets.tcgdex.net/en/base/base5/22
base5,Team Rocket,base5-23,23,Dark Dugtrio,,,,,,https://assets.tcgdex.net/en/base/base5/23
base5,Team Rocket,base5-24,24,Dark Golbat,,,,,,https://assets.tcgdex.net/en/base/base5/24
base5,Team Rocket,base5-25,25,Dark Gyarados,,,,,,https://assets.tcgdex.net/en/base/base5/25
base5,Team Rocket,base5-26,26,Dark Hypno,,,,,,https://assets.tcgdex.net/en/base/base5/26
base5,Team Rocket,base5-27,27,Dark Machamp,,,,,,https://assets.tcgdex.net/en/base/base5/27
base5,Team Rocket,base5-28,28,Dark Magneton,,,,,,https://assets.tcgdex.net/en/base/base5/28
base5,Team Rocket,base5-29,29,Dark Slowbro,,,,,,https://assets.tcgdex.net/en/base/base5/29
base5,Team Rocket,base5-30,30,Dark Vileplume,,,,,,https://assets.tcgdex.net/en/base/base5/30
base5,Team Rocket,base5-31,31,Dark Weezing,,,,,,https://assets.tcgdex.net/en/base/base5/31
base5,Team Rocket,base5-32,32,Dark Charmeleon,,,,,,https://assets.tcgdex.net/en/base/base5/32
base5,Team Rocket,base5-33,33,Dark Dragonair,,,,,,https://assets.tcgdex.net/en/base/base5/33
base5,Team Rocket,base5-34,34,Dark Electrode,,,,,,https://assets.tcgdex.net/en/base/base5/34
base5,Team Rocket,base5-35,35,Dark Flareon,,,,,,https://assets.tcgdex.net/en/base/base5/35
base5,Team Rocket,base5-36,36,Dark Gloom,,,,,,https://assets.tcgdex.net/en/base/base5/36
base5,Team Rocket,base5-37,37,Dark Golduck,,,,,,https://assets.tcgdex.net/en/base/base5/37
base5,Team Rocket,base5-38,38,Dark Jolteon,,,,,,https://assets.tcgdex.net/en/base/base5/38
base5,Team Rocket,base5-39,39,Dark Kadabra,,,,,,https://assets.tcgdex.net/en/base/base5/39
base5,Team Rocket,base5-40,40,Dark Machoke,,,,,,https://assets.tcgdex.net/en/base/base5/40
base5,Team Rocket,base5-41,41,Dark Muk,,,,,,https://assets.tcgdex.net/en/base/base5/41
base5,Team Rocket,base5-42,42,Dark Persian,,,,,,https://assets.tcgdex.net/en/base/base5/42
base5,Team Rocket,base5-43,43,Dark Primeape,,,,,,https://assets.tcgdex.net/en/base/base5/43
base5,Team Rocket,base5-44,44,Dark Rapidash,,,,,,https://assets.tcgdex.net/en/base/base5/44
base5,Team Rocket,base5-45,45,Dark Vaporeon,,,,,,https://assets.tcgdex.net/en/base/base5/45
base5,Team Rocket,base5-46,46,Dark Wartortle,,,,,,https://assets.tcgdex.net/en/base/base5/46
base5,Team Rocket,base5-47,47,Magikarp,,,,,,https://assets.tcgdex.net/en/base/base5/47
base5,Team Rocket,base5-48,48,Porygon,,,,,,https://assets.tcgdex.net/en/base/base5/48
base5,Team Rocket,base5-49,49,Abra,,,,,,https://assets.tcgdex.net/en/base/base5/49
base5,Team Rocket,base5-50,50,Charmander,,,,,,https://assets.tcgdex.net/en/base/base5/50
base5,Team Rocket,base5-51,51,Dark Raticate,,,,,,https://assets.tcgdex.net/en/base/base5/51
base5,Team Rocket,base5-52,52,Diglett,,,,,,https://assets.tcgdex.net/en/base/base5/52
base5,Team Rocket,base5-53,53,Dratini,,,,,,https://assets.tcgdex.net/en/base/base5/53
base5,Team Rocket,base5-54,54,Drowzee,,,,,,https://assets.tcgdex.net/en/base/base5/54
base5,Team Rocket,base5-55,55,Eevee,,,,,,https://assets.tcgdex.net/en/base/base5/55
base5,Team Rocket,base5-56,56,Ekans,,,,,,https://assets.tcgdex.net/en/base/base5/56
base5,Team Rocket,base5-57,57,Grimer,,,,,,https://assets.tcgdex.net/en/base/base5/57
base5,Team Rocket,base5-58,58,Koffing,,,,,,https://assets.tcgdex.net/en/base/base5/58
base5,Team Rocket,base5-59,59,Machop,,,,,,https://assets.tcgdex.net/en/base/base5/59
base5,Team Rocket,base5-60,60,Magnemite,,,,,,https://assets.tcgdex.net/en/base/base5/60
base5,Team Rocket,base5-61,61,Mankey,,,,,,https://assets.tcgdex.net/en/base/base5/61
base5,Team Rocket,base5-62,62,Meowth,,,,,,https://assets.tcgdex.net/en/base/base5/62
base5,Team Rocket,base5-63,63,Oddish,,,,,,https://assets.tcgdex.net/en/base/base5/63
base5,Team Rocket,base5-64,64,Ponyta,,,,,,https://assets.tcgdex.net/en/base/base5/64
base5,Team Rocket,base5-65,65,Psyduck,,,,,,https://assets.tcgdex.net/en/base/base5/65
base5,Team Rocket,base5-66,66,Rattata,,,,,,https://assets.tcgdex.net/en/base/base5/66
base5,Team Rocket,base5-67,67,Slowpoke,,,,,,https://assets.tcgdex.net/en/base/base5/67
base5,Team Rocket,base5-68,68,Squirtle,,,,,,https://assets.tcgdex.net/en/base/base5/68
base5,Team Rocket,base5-69,69,Voltorb,,,,,,https://assets.tcgdex.net/en/base/base5/69
base5,Team Rocket,base5-70,70,Zubat,,,,,,https://assets.tcgdex.net/en/base/base5/70
base5,Team Rocket,base5-71,71,Here Comes Team Rocket!,,,,,,https://assets.tcgdex.net/en/base/base5/71
base5,Team Rocket,base5-72,72,Rocket's Sneak Attack,,,,,,https://assets.tcgdex.net/en/base/base5/72
base5,Team Rocket,base5-73,73,The Boss's Way,,,,,,https://assets.tcgdex.net/en/base/base5/73
base5,Team Rocket,base5-74,74,Challenge!,,,,,,https://assets.tcgdex.net/en/base/base5/74
base5,Team Rocket,base5-75,75,Digger,,,,,,https://assets.tcgdex.net/en/base/base5/75
base5,Team Rocket,base5-76,76,Imposter Oak's Revenge,,,,,,https://assets.tcgdex.net/en/base/base5/76
base5,Team Rocket,base5-77,77,Nightly Garbage Run,,,,,,https://assets.tcgdex.net/en/base/base5/77
base5,Team Rocket,base5-78,78,Goop Gas Attack,,,,,,https://assets.tcgdex.net/en/base/base5/78
base5,Team Rocket,base5-79,79,Sleep!,,,,,,https://assets.tcgdex.net/en/base/base5/79
base5,Team Rocket,base5-80,80,Rainbow Energy,,,,,,https://assets.tcgdex.net/en/base/base5/80
base5,Team Rocket,base5-81,81,Full Heal Energy,,,,,,https://assets.tcgdex.net/en/base/base5/81
base5,Team Rocket,base5-82,82,Potion Energy,,,,,,https://assets.tcgdex.net/en/base/base5/82
base5,Team Rocket,base5-83,83,Dark Raichu,,,,,,https://assets.tcgdex.net/en/base/base5/83
gym1,Gym Heroes,gym1-1,1,Blaine's Moltres,,,,,,https://assets.tcgdex.net/en/gym/gym1/1
gym1,Gym Heroes,gym1-2,2,Brock's Rhydon,,,,,,https://assets.tcgdex.net/en/gym/gym1/2
gym1,Gym Heroes,gym1-3,3,Erika's Clefable,,,,,,https://assets.tcgdex.net/en/gym/gym1/3
gym1,Gym Heroes,gym1-4,4,Erika's Dragonair,,,,,,https://assets.tcgdex.net/en/gym/gym1/4
gym1,Gym Heroes,gym1-5,5,Erika's Vileplume,,,,,,https://assets.tcgdex.net/en/gym/gym1/5
gym1,Gym Heroes,gym1-6,6,Lt. Surge's Electabuzz,,,,,,https://assets.tcgdex.net/en/gym/gym1/6
gym1,Gym Heroes,gym1-7,7,Lt. Surge's Fearow,,,,,,https://assets.tcgdex.net/en/gym/gym1/7
gym1,Gym Heroes,gym1-8,8,Lt. Surge's Magneton,,,,,,https://assets.tcgdex.net/en/gym/gym1/8
gym1,Gym Heroes,gym1-9,9,Misty's Seadra,,,,,,https://assets.tcgdex.net/en/gym/gym1/9
gym1,Gym Heroes,gym1-10,10,Misty's Tentacruel,,,,,,https://assets.tcgdex.net/en/gym/gym1/10
gym1,Gym Heroes,gym1-11,11,Rocket's Hitmonchan,,,,,,https://assets.tcgdex.net/en/gym/gym1/11
gym1,Gym Heroes,gym1-12,12,Rocket's Moltres,,,,,,https://assets.tcgdex.net/en/gym/gym1/12
gym1,Gym Heroes,gym1-13,13,Rocket's Scyther,,,,,,https://assets.tcgdex.net/en/gym/gym1/13
